Postaja,Regija,Datum,SO2,NO2
ravenska vas,Zasavska,1999-12-31,1021.0,
ravenska vas,Zasavska,2000-01-31,691.0,
ravenska vas,Zasavska,2000-02-29,1153.0,
ravenska vas,Zasavska,2000-03-31,536.0,
ravenska vas,Zasavska,2000-04-30,956.0,
ravenska vas,Zasavska,2000-05-31,868.0,
ravenska vas,Zasavska,2000-06-30,1471.0,
ravenska vas,Zasavska,2000-07-31,471.0,
ravenska vas,Zasavska,2000-08-31,835.0,
ravenska vas,Zasavska,2000-09-30,715.0,
ravenska vas,Zasavska,2000-10-31,480.0,
ravenska vas,Zasavska,2000-11-30,241.0,
ravenska vas,Zasavska,2000-12-31,737.0,
ravenska vas,Zasavska,2001-01-31,216.0,
ravenska vas,Zasavska,2001-02-28,522.0,
ravenska vas,Zasavska,2001-03-31,837.0,
ravenska vas,Zasavska,2001-04-30,797.0,
ravenska vas,Zasavska,2001-05-31,1130.0,
ravenska vas,Zasavska,2001-06-30,510.0,
ravenska vas,Zasavska,2001-07-31,346.0,
ravenska vas,Zasavska,2001-08-31,479.0,
ravenska vas,Zasavska,2001-09-30,509.0,
ravenska vas,Zasavska,2001-10-31,862.0,
ravenska vas,Zasavska,2001-11-30,558.0,
ravenska vas,Zasavska,2001-12-31,1397.0,
ravenska vas,Zasavska,2002-01-31,1120.0,
ravenska vas,Zasavska,2002-02-28,411.0,
ravenska vas,Zasavska,2002-03-31,1803.0,
ravenska vas,Zasavska,2002-04-30,1300.0,
ravenska vas,Zasavska,2002-05-31,2047.0,
ravenska vas,Zasavska,2002-06-30,2093.0,
ravenska vas,Zasavska,2002-07-31,1306.0,
ravenska vas,Zasavska,2002-08-31,365.0,
ravenska vas,Zasavska,2002-09-30,569.0,
ravenska vas,Zasavska,2002-10-31,519.0,
ravenska vas,Zasavska,2002-11-30,561.0,
ravenska vas,Zasavska,2002-12-31,518.0,
ravenska vas,Zasavska,2003-01-31,407.0,
ravenska vas,Zasavska,2003-02-28,972.0,
ravenska vas,Zasavska,2003-03-31,836.0,
ravenska vas,Zasavska,2003-04-30,676.0,
ravenska vas,Zasavska,2003-05-31,1378.0,
ravenska vas,Zasavska,2003-06-30,1205.0,
ravenska vas,Zasavska,2003-07-31,1010.0,
ravenska vas,Zasavska,2003-08-31,203.0,
ravenska vas,Zasavska,2003-09-30,999.0,
ravenska vas,Zasavska,2003-10-31,744.0,
ravenska vas,Zasavska,2003-11-30,680.0,
ravenska vas,Zasavska,2003-12-31,1190.0,
ravenska vas,Zasavska,2004-01-31,603.0,
ravenska vas,Zasavska,2004-02-29,557.0,
ravenska vas,Zasavska,2004-03-31,1041.0,
ravenska vas,Zasavska,2004-04-30,629.0,
ravenska vas,Zasavska,2004-05-31,1081.0,
ravenska vas,Zasavska,2004-06-30,562.0,
ravenska vas,Zasavska,2004-07-31,272.0,
ravenska vas,Zasavska,2004-08-31,827.0,
ravenska vas,Zasavska,2004-09-30,517.0,
ravenska vas,Zasavska,2004-10-31,242.0,
ravenska vas,Zasavska,2004-11-30,1057.0,
ravenska vas,Zasavska,2004-12-31,1779.0,
ravenska vas,Zasavska,2005-01-31,3275.0,
ravenska vas,Zasavska,2005-02-28,2090.0,
ravenska vas,Zasavska,2005-03-31,1647.0,
ravenska vas,Zasavska,2005-04-30,504.0,
ravenska vas,Zasavska,2005-05-31,196.0,
ravenska vas,Zasavska,2005-06-30,508.0,
ravenska vas,Zasavska,2005-07-31,488.0,
ravenska vas,Zasavska,2005-08-31,202.0,
ravenska vas,Zasavska,2005-09-30,268.0,
ravenska vas,Zasavska,2005-10-31,190.0,
ravenska vas,Zasavska,2005-11-30,108.0,
ravenska vas,Zasavska,2005-12-31,142.0,
ravenska vas,Zasavska,2006-01-31,190.0,
ravenska vas,Zasavska,2006-02-28,309.0,
ravenska vas,Zasavska,2006-03-31,86.0,
ravenska vas,Zasavska,2006-04-30,93.0,
ravenska vas,Zasavska,2006-05-31,111.0,
ravenska vas,Zasavska,2006-06-30,251.0,
ravenska vas,Zasavska,2006-07-31,590.0,
ravenska vas,Zasavska,2006-08-31,129.0,
ravenska vas,Zasavska,2006-09-30,152.0,
ravenska vas,Zasavska,2006-10-31,136.0,
ravenska vas,Zasavska,2006-11-30,179.0,
ravenska vas,Zasavska,2006-12-31,134.0,
ravenska vas,Zasavska,2007-01-31,139.0,
ravenska vas,Zasavska,2007-02-28,206.0,
ravenska vas,Zasavska,2007-03-31,156.0,
ravenska vas,Zasavska,2007-04-30,154.0,
ravenska vas,Zasavska,2007-05-31,55.0,
ravenska vas,Zasavska,2007-06-30,110.0,
ravenska vas,Zasavska,2007-07-31,72.0,
ravenska vas,Zasavska,2007-08-31,220.0,
ravenska vas,Zasavska,2007-09-30,107.0,
ravenska vas,Zasavska,2007-10-31,137.0,
ravenska vas,Zasavska,2007-11-30,84.0,
ravenska vas,Zasavska,2007-12-31,88.0,
ravenska vas,Zasavska,2008-01-31,48,
ravenska vas,Zasavska,2008-02-29,437,
ravenska vas,Zasavska,2008-03-31,31,
ravenska vas,Zasavska,2008-04-30,53,
ravenska vas,Zasavska,2008-05-31,42,
ravenska vas,Zasavska,2008-06-30,79,
ravenska vas,Zasavska,2008-07-31,84,
ravenska vas,Zasavska,2008-08-31,83,
ravenska vas,Zasavska,2008-09-30,83,
ravenska vas,Zasavska,2008-10-31,53,
ravenska vas,Zasavska,2008-11-30,76,
ravenska vas,Zasavska,2008-12-31,95,
ravenska vas,Zasavska,2009-01-31,85.0,
ravenska vas,Zasavska,2009-02-28,32.0,
ravenska vas,Zasavska,2009-03-31,49.0,
ravenska vas,Zasavska,2009-04-30,117.0,
ravenska vas,Zasavska,2009-05-31,26.0,
ravenska vas,Zasavska,2009-06-30,67.0,
ravenska vas,Zasavska,2009-07-31,352.0,
ravenska vas,Zasavska,2009-08-31,130.0,
ravenska vas,Zasavska,2009-09-30,90.0,
ravenska vas,Zasavska,2009-10-31,43.0,
ravenska vas,Zasavska,2009-11-30,26.0,
ravenska vas,Zasavska,2009-12-31,49.0,
ravenska vas,Zasavska,2010-01-31,65,
ravenska vas,Zasavska,2010-02-28,70,
ravenska vas,Zasavska,2010-03-31,108,
ravenska vas,Zasavska,2010-04-30,65,
ravenska vas,Zasavska,2010-05-31,18,
ravenska vas,Zasavska,2010-06-30,17,
ravenska vas,Zasavska,2010-07-31,17,
ravenska vas,Zasavska,2010-08-31,86,
ravenska vas,Zasavska,2010-09-30,560,
ravenska vas,Zasavska,2010-10-31,175,
ravenska vas,Zasavska,2010-11-30,261,
ravenska vas,Zasavska,2010-12-31,35,
ravenska vas,Zasavska,2011-01-31,57,
ravenska vas,Zasavska,2011-02-28,477,
ravenska vas,Zasavska,2011-03-31,71,
ravenska vas,Zasavska,2011-04-30,161,
ravenska vas,Zasavska,2011-05-31,67,
ravenska vas,Zasavska,2011-06-30,42,
ravenska vas,Zasavska,2011-07-31,48,
ravenska vas,Zasavska,2011-08-31,454,
ravenska vas,Zasavska,2011-09-30,528,
ravenska vas,Zasavska,2011-10-31,109,
ravenska vas,Zasavska,2011-11-30,253,
ravenska vas,Zasavska,2011-12-31,49,
ravenska vas,Zasavska,2012-01-31,59,
ravenska vas,Zasavska,2012-02-29,85,
ravenska vas,Zasavska,2012-03-31,102,
ravenska vas,Zasavska,2012-04-30,71,
ravenska vas,Zasavska,2012-05-31,59,
ravenska vas,Zasavska,2012-06-30,87,
ravenska vas,Zasavska,2012-07-31,207,
ravenska vas,Zasavska,2012-08-31,104,
ravenska vas,Zasavska,2012-09-30,254,
ravenska vas,Zasavska,2012-10-31,63,
ravenska vas,Zasavska,2012-11-30,34,
ravenska vas,Zasavska,2012-12-31,38,
ravenska vas,Zasavska,2013-01-31,23,
ravenska vas,Zasavska,2013-02-28,45,
ravenska vas,Zasavska,2013-03-31,47,
ravenska vas,Zasavska,2013-04-30,77,
ravenska vas,Zasavska,2013-05-31,72,
ravenska vas,Zasavska,2013-06-30,11,
ravenska vas,Zasavska,2013-07-31,50,
ravenska vas,Zasavska,2013-08-31,157,
ravenska vas,Zasavska,2013-09-30,51,
ravenska vas,Zasavska,2013-10-31,69,
ravenska vas,Zasavska,2013-11-30,72,
ravenska vas,Zasavska,2013-12-31,58,
ravenska vas,Zasavska,2014-01-31,46,
ravenska vas,Zasavska,2014-02-28,46,
ravenska vas,Zasavska,2014-03-31,30,
ravenska vas,Zasavska,2014-04-30,17,
ravenska vas,Zasavska,2014-05-31,48,
ravenska vas,Zasavska,2014-06-30,13,
ravenska vas,Zasavska,2014-07-31,36,
ravenska vas,Zasavska,2014-08-31,75,
ravenska vas,Zasavska,2014-09-30,43,
ravenska vas,Zasavska,2014-10-31,20,
ravenska vas,Zasavska,2014-11-30,37,
ravenska vas,Zasavska,2014-12-31,12,
ravenska vas,Zasavska,2015-01-31,22,
ravenska vas,Zasavska,2015-02-28,16,
ravenska vas,Zasavska,2015-03-31,15,
ravenska vas,Zasavska,2015-04-30,19,
ravenska vas,Zasavska,2015-05-31,17,
ravenska vas,Zasavska,2015-06-30,16,
ravenska vas,Zasavska,2015-07-31,27,
ravenska vas,Zasavska,2015-08-31,20,
ravenska vas,Zasavska,2015-09-30,14,
ravenska vas,Zasavska,2015-10-31,17,
ravenska vas,Zasavska,2015-11-30,15,
ravenska vas,Zasavska,2015-12-31,9,
ravenska vas,Zasavska,2016-01-31,21.0,
ravenska vas,Zasavska,2016-02-29,18.0,
ravenska vas,Zasavska,2016-03-31,16.0,
ravenska vas,Zasavska,2016-04-30,15.0,
ravenska vas,Zasavska,2016-05-31,17.0,
ravenska vas,Zasavska,2016-06-30,19.0,
ravenska vas,Zasavska,2016-07-31,10.0,
ravenska vas,Zasavska,2016-08-31,18.0,
ravenska vas,Zasavska,2016-09-30,15.0,
ravenska vas,Zasavska,2016-10-31,18.0,
ravenska vas,Zasavska,2016-11-30,18.0,
ravenska vas,Zasavska,2016-12-31,19.0,
ravenska vas,Zasavska,2017-01-31,29.0,
ravenska vas,Zasavska,2017-02-28,14.0,
ravenska vas,Zasavska,2017-03-31,17.0,
ravenska vas,Zasavska,2017-04-30,18.0,
ravenska vas,Zasavska,2017-05-31,14.0,
ravenska vas,Zasavska,2017-06-30,,
ravenska vas,Zasavska,2017-07-31,,
ravenska vas,Zasavska,2017-08-31,,
ravenska vas,Zasavska,2017-09-30,,
ravenska vas,Zasavska,2017-10-31,,
ravenska vas,Zasavska,2017-11-30,,
ravenska vas,Zasavska,2017-12-31,,
razbor,Posavska,1997-01-31,816.0,69.0
razbor,Posavska,1997-02-28,893,54
razbor,Posavska,1997-03-31,1291,74
razbor,Posavska,1997-04-30,516,78
razbor,Posavska,1997-05-31,707,41.0
razbor,Posavska,1997-06-30,,
razbor,Posavska,1997-07-31,,
razbor,Posavska,1997-08-31,,
razbor,Posavska,1997-09-30,,
razbor,Posavska,1997-10-31,,
razbor,Posavska,1997-11-30,,
razbor,Posavska,1997-12-31,,
skale,Savinjska,1997-01-31,,
skale,Savinjska,1997-02-28,/ ,/ 
skale,Savinjska,1997-03-31,/ ,/ 
skale,Savinjska,1997-04-30,/ ,/ 
skale,Savinjska,1997-05-31,/ ,
skale,Savinjska,1997-06-30,449.0,73.0
skale,Savinjska,1997-07-31,321.0,41.0
skale,Savinjska,1997-08-31,265.0,67.0
skale,Savinjska,1997-09-30,393.0,69.0
skale,Savinjska,1997-10-31,1100.0,44.0
skale,Savinjska,1997-11-30,817.0,34.0
skale,Savinjska,1997-12-31,458.0,48.0
skale,Savinjska,1998-01-31,387.0,49.0
skale,Savinjska,1998-01-31,387.0,104.0
skale,Savinjska,1998-01-31,545.0,49.0
skale,Savinjska,1998-01-31,545.0,104.0
skale,Savinjska,1998-02-28,624.0,53
skale,Savinjska,1998-02-28,624.0,180
skale,Savinjska,1998-02-28,851.0,53
skale,Savinjska,1998-02-28,851.0,180
skale,Savinjska,1998-03-31,811.0,85
skale,Savinjska,1998-03-31,811.0,134
skale,Savinjska,1998-03-31,517.0,85
skale,Savinjska,1998-03-31,517.0,134
skale,Savinjska,1998-04-30,553.0,58
skale,Savinjska,1998-04-30,553.0,123
skale,Savinjska,1998-04-30,372.0,58
skale,Savinjska,1998-04-30,372.0,123
skale,Savinjska,1998-05-31,299.0,51.0
skale,Savinjska,1998-05-31,299.0,126.0
skale,Savinjska,1998-05-31,58.0,51.0
skale,Savinjska,1998-05-31,58.0,126.0
skale,Savinjska,1998-06-30,387.0,69
skale,Savinjska,1998-06-30,387.0,93
skale,Savinjska,1998-06-30,29.0,69
skale,Savinjska,1998-06-30,29.0,93
skale,Savinjska,1998-07-31,329.0,67
skale,Savinjska,1998-07-31,329.0,68
skale,Savinjska,1998-07-31,46.0,67
skale,Savinjska,1998-07-31,46.0,68
skale,Savinjska,1998-08-31,172.0,55.0
skale,Savinjska,1998-08-31,172.0,78.0
skale,Savinjska,1998-08-31,59.0,55.0
skale,Savinjska,1998-08-31,59.0,78.0
skale,Savinjska,1998-09-30,340.0,66.0
skale,Savinjska,1998-09-30,340.0,160.0
skale,Savinjska,1998-09-30,57.0,66.0
skale,Savinjska,1998-09-30,57.0,160.0
skale,Savinjska,1998-10-31,409.0,41
skale,Savinjska,1998-10-31,409.0,110
skale,Savinjska,1998-10-31,374.0,41
skale,Savinjska,1998-10-31,374.0,110
skale,Savinjska,1998-11-30,442.0,33
skale,Savinjska,1998-11-30,442.0,104
skale,Savinjska,1998-11-30,408.0,33
skale,Savinjska,1998-11-30,408.0,104
skale,Savinjska,1998-12-31,568.0,50.0
skale,Savinjska,1998-12-31,568.0,295.0
skale,Savinjska,1998-12-31,185.0,50.0
skale,Savinjska,1998-12-31,185.0,295.0
skale,Savinjska,1999-01-31,1184.0,40.0
skale,Savinjska,1999-02-28,742.0,50.0
skale,Savinjska,1999-03-31,539.0,62.0
skale,Savinjska,1999-04-30,339.0,42.0
skale,Savinjska,1999-05-31,356.0,51.0
skale,Savinjska,1999-06-30,172.0,29.0
skale,Savinjska,1999-07-31,156.0,21.0
skale,Savinjska,1999-08-31,150.0,72.0
skale,Savinjska,1999-09-30,133.0,40.0
skale,Savinjska,1999-10-31,267.0,26.0
skale,Savinjska,1999-11-30,295.0,60.0
skale,Savinjska,1999-12-31,491.0,56.0
skale,Savinjska,2000-01-31,488.0,84.0
skale,Savinjska,2000-02-29,426.0,62.0
skale,Savinjska,2000-03-31,682.0,81.0
skale,Savinjska,2000-04-30,446.0,53.0
skale,Savinjska,2000-05-31,637.0,49.0
skale,Savinjska,2000-06-30,755.0,83.0
skale,Savinjska,2000-07-31,432.0,45.0
skale,Savinjska,2000-08-31,613.0,88.0
skale,Savinjska,2000-09-30,140.0,45.0
skale,Savinjska,2000-10-31,140.0,41.0
skale,Savinjska,2000-11-30,115.0,37.0
skale,Savinjska,2000-12-31,271.0,46.0
skale,Savinjska,2001-01-31,145.0,40.0
skale,Savinjska,2001-02-28,375.0,50.0
skale,Savinjska,2001-03-31,362.0,59.0
skale,Savinjska,2001-04-30,173.0,61.0
skale,Savinjska,2001-05-31,204.0,69.0
skale,Savinjska,2001-06-30,104.0,46.0
skale,Savinjska,2001-07-31,502.0,54.0
skale,Savinjska,2001-08-31,300.0,17.0
skale,Savinjska,2001-09-30,306.0,64.0
skale,Savinjska,2001-10-31,302.0,30.0
skale,Savinjska,2001-11-30,233.0,
skale,Savinjska,2001-12-31,174.0,51.0
skale,Savinjska,2002-01-31,421.0,76
skale,Savinjska,2002-02-28,522.0,77
skale,Savinjska,2002-03-31,292.0,100
skale,Savinjska,2002-04-30,224.0,68
skale,Savinjska,2002-05-31,356.0,98
skale,Savinjska,2002-06-30,221.0,63
skale,Savinjska,2002-07-31,417.0,63
skale,Savinjska,2002-08-31,165.0,59
skale,Savinjska,2002-09-30,142.0,60
skale,Savinjska,2002-10-31,178.0,78
skale,Savinjska,2002-11-30,213.0,70
skale,Savinjska,2002-12-31,107.0,48
skale,Savinjska,2003-01-31,191.0,75
skale,Savinjska,2003-02-28,253.0,82
skale,Savinjska,2003-03-31,229.0,81
skale,Savinjska,2003-04-30,111.0,77
skale,Savinjska,2003-05-31,265.0,94
skale,Savinjska,2003-06-30,154.0,97
skale,Savinjska,2003-07-31,349.0,44
skale,Savinjska,2003-08-31,207.0,81
skale,Savinjska,2003-09-30,396.0,37
skale,Savinjska,2003-10-31,167.0,38
skale,Savinjska,2003-11-30,309.0,59
skale,Savinjska,2003-12-31,128.0,48
skale,Savinjska,2004-01-31,183.0,63.0
skale,Savinjska,2004-02-29,139.0,53.0
skale,Savinjska,2004-03-31,138.0,50.0
skale,Savinjska,2004-04-30,220.0,44.0
skale,Savinjska,2004-05-31,93.0,50.0
skale,Savinjska,2004-06-30,43.0,36.0
skale,Savinjska,2004-07-31,74.0,31.0
skale,Savinjska,2004-08-31,212.0,52.0
skale,Savinjska,2004-09-30,152.0,69.0
skale,Savinjska,2004-10-31,184.0,29.0
skale,Savinjska,2004-11-30,125.0,54.0
skale,Savinjska,2004-12-31,190.0,45.0
skale,Savinjska,2005-01-31,58.0,51.0
skale,Savinjska,2005-02-28,144.0,83.0
skale,Savinjska,2005-03-31,260.0,81.0
skale,Savinjska,2005-04-30,145.0,67.0
skale,Savinjska,2005-05-31,106.0,53.0
skale,Savinjska,2005-06-30,170.0,34.0
skale,Savinjska,2005-07-31,262.0,53.0
skale,Savinjska,2005-08-31,139.0,32.0
skale,Savinjska,2005-09-30,252.0,20.0
skale,Savinjska,2005-10-31,103.0,4.0
skale,Savinjska,2005-11-30,93.0,49.0
skale,Savinjska,2005-12-31,206.0,59.0
skale,Savinjska,2006-01-31,53.0,47
skale,Savinjska,2006-02-28,55.0,66
skale,Savinjska,2006-03-31,82.0,55
skale,Savinjska,2006-04-30,38.0,47
skale,Savinjska,2006-05-31,51.0,61
skale,Savinjska,2006-06-30,54.0,56
skale,Savinjska,2006-07-31,93.0,47
skale,Savinjska,2006-08-31,34.0,32
skale,Savinjska,2006-09-30,53.0,26
skale,Savinjska,2006-10-31,57.0,30
skale,Savinjska,2006-11-30,184.0,4
skale,Savinjska,2006-12-31,42.0,57
skale,Savinjska,2007-01-31,78.0,47
skale,Savinjska,2007-02-28,59.0,66
skale,Savinjska,2007-03-31,82.0,55
skale,Savinjska,2007-04-30,43.0,47
skale,Savinjska,2007-05-31,62.0,61
skale,Savinjska,2007-06-30,100.0,56
skale,Savinjska,2007-07-31,79.0,47
skale,Savinjska,2007-08-31,49.0,32
skale,Savinjska,2007-09-30,22.0,26
skale,Savinjska,2007-10-31,34.0,30
skale,Savinjska,2007-11-30,75.0,4
skale,Savinjska,2007-12-31,100.0,57
skale,Savinjska,2008-01-31,54,47
skale,Savinjska,2008-02-29,70,66
skale,Savinjska,2008-03-31,113,55
skale,Savinjska,2008-04-30,161,47
skale,Savinjska,2008-05-31,43,61
skale,Savinjska,2008-06-30,21,56
skale,Savinjska,2008-07-31,54,47
skale,Savinjska,2008-08-31,29,32
skale,Savinjska,2008-09-30,62,26
skale,Savinjska,2008-10-31,62,30
skale,Savinjska,2008-11-30,37,4
skale,Savinjska,2008-12-31,22,57
skale,Savinjska,2009-01-31,54.0,48
skale,Savinjska,2009-02-28,104.0,73
skale,Savinjska,2009-03-31,87.0,56
skale,Savinjska,2009-04-30,34.0,41
skale,Savinjska,2009-05-31,54.0,65
skale,Savinjska,2009-06-30,69.0,48
skale,Savinjska,2009-07-31,57.0,35
skale,Savinjska,2009-08-31,23.0,33
skale,Savinjska,2009-09-30,43.0,49
skale,Savinjska,2009-10-31,35.0,40
skale,Savinjska,2009-11-30,37.0,51
skale,Savinjska,2009-12-31,68.0,55
skale,Savinjska,2010-01-31,12,37
skale,Savinjska,2010-02-28,42,61
skale,Savinjska,2010-03-31,44,73
skale,Savinjska,2010-04-30,31,36
skale,Savinjska,2010-05-31,73,55
skale,Savinjska,2010-06-30,51,74
skale,Savinjska,2010-07-31,24,51
skale,Savinjska,2010-08-31,72,45
skale,Savinjska,2010-09-30,35,29
skale,Savinjska,2010-10-31,30,43
skale,Savinjska,2010-11-30,33,47
skale,Savinjska,2010-12-31,37,53
skale,Savinjska,2011-01-31,190,51
skale,Savinjska,2011-02-28,31,49
skale,Savinjska,2011-03-31,83,78
skale,Savinjska,2011-04-30,35,59
skale,Savinjska,2011-05-31,31,60
skale,Savinjska,2011-06-30,35,39
skale,Savinjska,2011-07-31,30,48
skale,Savinjska,2011-08-31,42,29
skale,Savinjska,2011-09-30,57,65
skale,Savinjska,2011-10-31,26,69
skale,Savinjska,2011-11-30,37,42
skale,Savinjska,2011-12-31,46,50
skale,Savinjska,2012-01-31,60,56.0
skale,Savinjska,2012-02-29,52,49.0
skale,Savinjska,2012-03-31,76,48.0
skale,Savinjska,2012-04-30,57,67.0
skale,Savinjska,2012-05-31,36,41.0
skale,Savinjska,2012-06-30,75,70.0
skale,Savinjska,2012-07-31,53,55.0
skale,Savinjska,2012-08-31,131,50.0
skale,Savinjska,2012-09-30,75,59.0
skale,Savinjska,2012-10-31,39,47.0
skale,Savinjska,2012-11-30,42,37.0
skale,Savinjska,2012-12-31,41,41.0
skale,Savinjska,2013-01-31,28,48
skale,Savinjska,2013-02-28,41,42
skale,Savinjska,2013-03-31,58,38
skale,Savinjska,2013-04-30,54,41
skale,Savinjska,2013-05-31,30,30
skale,Savinjska,2013-06-30,29,50
skale,Savinjska,2013-07-31,59,60
skale,Savinjska,2013-08-31,67,64
skale,Savinjska,2013-09-30,38,42
skale,Savinjska,2013-10-31,63,59
skale,Savinjska,2013-11-30,30,39
skale,Savinjska,2013-12-31,43,58
skale,Savinjska,2014-01-31,52,53
skale,Savinjska,2014-02-28,36,50
skale,Savinjska,2014-03-31,28,58
skale,Savinjska,2014-04-30,62,51
skale,Savinjska,2014-05-31,75,78
skale,Savinjska,2014-06-30,73,74
skale,Savinjska,2014-07-31,18,49
skale,Savinjska,2014-08-31,23,52
skale,Savinjska,2014-09-30,30,54
skale,Savinjska,2014-10-31,53,45
skale,Savinjska,2014-11-30,40,28
skale,Savinjska,2014-12-31,29,38
skale,Savinjska,2015-01-31,21,57
skale,Savinjska,2015-02-28,16,40
skale,Savinjska,2015-03-31,22,36
skale,Savinjska,2015-04-30,19,37
skale,Savinjska,2015-05-31,28,49
skale,Savinjska,2015-06-30,10,23
skale,Savinjska,2015-07-31,17,55
skale,Savinjska,2015-08-31,24,48
skale,Savinjska,2015-09-30,20,28
skale,Savinjska,2015-10-31,230,26
skale,Savinjska,2015-11-30,11,31
skale,Savinjska,2015-12-31,13,55
skale,Savinjska,2016-01-31,13.0,63.0
skale,Savinjska,2016-02-29,13.0,73.0
skale,Savinjska,2016-03-31,14.0,25.0
skale,Savinjska,2016-04-30,25.0,35.0
skale,Savinjska,2016-05-31,9.0,26.0
skale,Savinjska,2016-06-30,9.0,15.0
skale,Savinjska,2016-07-31,20.0,28.0
skale,Savinjska,2016-08-31,23.0,55.0
skale,Savinjska,2016-09-30,14.0,33.0
skale,Savinjska,2016-10-31,58.0,45.0
skale,Savinjska,2016-11-30,22.0,26.0
skale,Savinjska,2016-12-31,61.0,49.0
skale,Savinjska,2017-01-31,47.0,51.0
skale,Savinjska,2017-02-28,23.0,93.0
skale,Savinjska,2017-03-31,19.0,72.0
skale,Savinjska,2017-04-30,24.0,84.0
skale,Savinjska,2017-05-31,16.0,39.0
skale,Savinjska,2017-06-30,20.0,37.0
skale,Savinjska,2017-07-31,35.0,54.0
skale,Savinjska,2017-08-31,40.0,79.0
skale,Savinjska,2017-09-30,16.0,41.0
skale,Savinjska,2017-10-31,32.0,51.0
skale,Savinjska,2017-11-30,25.0,34.0
skale,Savinjska,2017-12-31,22.0,38.0
skale,Savinjska,2018-01-31,20.0,30.0
skale,Savinjska,2018-02-28,18.0,43.0
skale,Savinjska,2018-03-31,32.0,40.0
skale,Savinjska,2018-04-30,13.0,25.0
skale,Savinjska,2018-05-31,40.0,31.0
skale,Savinjska,2018-06-30,12.0,45.0
skale,Savinjska,2018-07-31,8.0,15.0
skale,Savinjska,2018-08-31,10.0,21.0
skale,Savinjska,2018-09-30,42.0,15.0
skale,Savinjska,2018-10-31,28.0,28.0
skale,Savinjska,2018-11-30,9.0,26.0
skale,Savinjska,2018-12-31,38.0,39.0
skale,Savinjska,2019-01-31,14.0,34.0
skale,Savinjska,2019-02-28,27.0,32.0
skale,Savinjska,2019-03-31,14.0,23.0
skale,Savinjska,2019-04-30,16.0,26.0
skale,Savinjska,2019-05-31,16.0,12.0
skale,Savinjska,2019-06-30,23.0,12.0
skale,Savinjska,2019-07-31,22.0,22.0
skale,Savinjska,2019-08-31,28.0,19.0
skale,Savinjska,2019-09-30,11.0,14.0
skale,Savinjska,2019-10-31,108.0,28.0
skale,Savinjska,2019-11-30,13.0,27.0
skale,Savinjska,2019-12-31,108.0,38.0
skale,Savinjska,2020-01-31,7.0,43.0
skale,Savinjska,2020-02-29,8.0,24.0
skale,Savinjska,2020-03-31,10.0,23.0
skale,Savinjska,2020-04-30,14.0,18.0
skale,Savinjska,2020-05-31,25.0,12.0
skale,Savinjska,2020-06-30,16.0,13.0
skale,Savinjska,2020-07-31,10.0,14.0
skale,Savinjska,2020-08-31,11.0,10.0
skale,Savinjska,2020-09-30,26.0,25.0
skale,Savinjska,2020-10-31,18.0,34.0
skale,Savinjska,2020-11-30,12.0,32.0
skale,Savinjska,2020-12-31,23.0,49.0
skale,Savinjska,2021-01-31,8.0,79.0
skale,Savinjska,2021-02-28,7.0,30.0
skale,Savinjska,2021-03-31,7.0,23.0
skale,Savinjska,2021-04-30,14.0,18.0
skale,Savinjska,2021-05-31,15.0,18.0
skale,Savinjska,2021-06-30,51.0,15.0
skale,Savinjska,2021-07-31,15.0,26.0
skale,Savinjska,2021-08-31,20.0,40.0
skale,Savinjska,2021-09-30,91.0,17.0
skale,Savinjska,2021-10-31,20.0,35.0
skale,Savinjska,2021-11-30,8.0,29.0
skale,Savinjska,2021-12-31,24.0,39.0
skale,Savinjska,2022-01-31,11.0,41.0
skale,Savinjska,2022-02-28,11.0,31.0
skale,Savinjska,2022-03-31,156.0,29.0
skale,Savinjska,2022-04-30,7.0,19.0
skale,Savinjska,2022-05-31,6.0,33.0
skale,Savinjska,2022-06-30,23.0,12.0
skale,Savinjska,2022-07-31,7.0,12.0
skale,Savinjska,2022-08-31,6.0,15.0
skale,Savinjska,2022-09-30,7.0,29.0
skale,Savinjska,2022-10-31,10.0,34.0
skale,Savinjska,2022-11-30,8.0,21.0
skale,Savinjska,2022-12-31,12.0,38.0
skale,Savinjska,2023-01-31,6,41
skale,Savinjska,2023-02-28,6,24
skale,Savinjska,2023-03-31,104,28
skale,Savinjska,2023-04-30,7,18
skale,Savinjska,2023-05-31,9,21
skale,Savinjska,2023-06-30,16,17
skale,Savinjska,2023-07-31,12,13
skale,Savinjska,2023-08-31,17,14
skale,Savinjska,2023-09-30,425,26
skale,Savinjska,2023-10-31,27,16
skale,Savinjska,2023-11-30,7,29
skale,Savinjska,2023-12-31,10,38
sostanj,Savinjska,1997-01-31,461.0,
sostanj,Savinjska,1997-02-28,553,
sostanj,Savinjska,1997-03-31,657,
sostanj,Savinjska,1997-04-30,1503,
sostanj,Savinjska,1997-05-31,757,
sostanj,Savinjska,1997-06-30,685.0,
sostanj,Savinjska,1997-07-31,1121.0,
sostanj,Savinjska,1997-08-31,756.0,
sostanj,Savinjska,1997-09-30,888.0,
sostanj,Savinjska,1997-10-31,1536.0,
sostanj,Savinjska,1997-11-30,1371.0,
sostanj,Savinjska,1997-12-31,139.0,
sostanj,Savinjska,1998-01-31,851.0,
sostanj,Savinjska,1998-02-28,1239.0,
sostanj,Savinjska,1998-03-31,1183.0,
sostanj,Savinjska,1998-04-30,1458.0,
sostanj,Savinjska,1998-05-31,992.0,
